Lap,Lap Time,Speed Smoothness,Steering Smoothness
1,7.691643714904785
2,7.60827898979187
3,7.611940860748291
4,7.623704433441162
5,7.624241828918457
6,7.61299991607666
7,7.618810415267944
8,7.628683805465698
9,7.620641708374023
10,7.610721588134766
