Lap,Lap Time,Speed Smoothness,Steering Smoothness
1,9.379785776138306
2,9.244313478469849
3,9.255687952041626
4,9.162749528884888
5,9.070981502532959
6,9.31489634513855
7,9.271527528762817
8,9.208536624908447
9,9.259814977645874
10,9.221759557723999
