Lap,Lap Time,Speed Smoothness,Steering Smoothness
1,9.34359359741211
2,9.056723356246948
3,9.053409099578857
4,9.046355247497559
5,9.055904865264893
6,9.044694423675537
7,9.071256399154663
8,9.047944068908691
9,9.04011869430542
10,9.08032774925232
11,9.051673889160156
12,9.067977905273438
13,9.051490306854248
