0.0665316,-3.1574694,5.6121233
0.2674274,-3.1601876,5.7003175
0.4661243,-3.1675032,5.3813037
0.6644582,-3.1799831,5.1071636
0.8624272,-3.2004927,4.8893289
1.0594127,-3.2325909,4.7191363
1.2538582,-3.2794136,4.5837255
1.4433459,-3.3430938,4.4701480
1.6250579,-3.4246682,4.3709338
1.7974506,-3.5252870,4.2868863
1.9572797,-3.6450765,4.2231966
2.1010730,-3.7835509,4.1877670
2.2253672,-3.9395530,4.1711032
2.3272376,-4.1109389,4.1543725
2.4056776,-4.2941446,4.1668043
2.4613291,-4.4857288,4.2162674
2.4953441,-4.6821661,4.2980806
2.5092600,-4.8801923,4.4026597
2.5042841,-5.0797016,4.5077329
2.4807827,-5.2791454,4.6060622
2.4397516,-5.4730310,4.6854192
2.3809356,-5.6641748,4.7552620
2.3052827,-5.8495120,4.8176145
2.2143510,-6.0264722,4.8741847
2.1081086,-6.1963009,4.9354057
1.9891147,-6.3561255,5.0001657
1.8579716,-6.5068357,5.0781739
1.7164913,-6.6479730,5.1711181
1.5664724,-6.7796314,5.2813743
1.4091423,-6.9027906,5.4161189
1.2461424,-7.0182579,5.5740381
1.0788666,-7.1273465,5.7390860
0.9084728,-7.2313504,5.8982512
0.7355450,-7.3314913,6.0520076
0.5608741,-7.4271909,5.8389526
0.3825978,-7.5181063,5.5989182
0.2017708,-7.6021178,5.3674902
0.0172501,-7.6784071,5.1270289
-0.1708163,-7.7459374,4.8823867
-0.3614116,-7.8031438,4.6354833
-0.5564158,-7.8487060,4.4210321
-0.7536365,-7.8790075,4.2375238
-0.9523844,-7.8908041,4.0871037
-1.1522969,-7.8807346,3.9634543
-1.3484627,-7.8459529,3.8744955
-1.5376837,-7.7841471,3.8327315
-1.7158949,-7.6934553,3.8174805
-1.8764253,-7.5750791,3.8021682
-2.0153342,-7.4331950,3.8029784
-2.1337823,-7.2709351,3.8657289
-2.2305555,-7.0954032,3.9824721
-2.3072616,-6.9114830,4.1318709
-2.3672280,-6.7221724,4.3206852
-2.4152713,-6.5294894,4.5425561
-2.4566616,-6.3349985,4.7524276
-2.4942533,-6.1387825,4.9518382
-2.5261658,-5.9431403,5.1420174
-2.5489024,-5.7473369,5.3239661
-2.5592967,-5.5470110,5.3171798
-2.5546922,-5.3447761,5.2592962
-2.5345894,-5.1482244,5.2088235
-2.4976611,-4.9504580,5.1713024
-2.4443337,-4.7585443,5.1405765
-2.3739290,-4.5713690,5.1157014
-2.2868577,-4.3914327,5.0953452
-2.1838076,-4.2206313,5.0749073
-2.0651395,-4.0596474,5.0589395
-1.9325582,-3.9106587,5.0453758
-1.7868296,-3.7739460,5.0461434
-1.6296499,-3.6506162,5.0534864
-1.4627348,-3.5411868,5.0787092
-1.2868247,-3.4455137,5.1121523
-1.1044040,-3.3641798,5.1592733
-0.9160477,-3.2967509,5.2129827
-0.7227090,-3.2430278,5.2740629
-0.5288777,-3.2033918,5.3409316
-0.3278871,-3.1760170,5.4133324
-0.1296158,-3.1615079,5.4982821
0.0665316,-3.1574694,5.6121233
