-2.4300483,-4.9862601,2.8859647
-2.3241552,-4.8170154,2.9877534
-2.2101776,-4.6532285,3.0849786
-2.0884522,-4.4946699,3.1781668
-1.9598526,-4.3420013,3.2630191
-1.8245560,-4.1951308,3.3397204
-1.6827624,-4.0541467,3.4101166
-1.5351542,-3.9196714,3.4679969
-1.3816700,-3.7916760,3.5165521
-1.2228264,-3.6705557,3.5501441
-1.0587383,-3.5564110,3.4823581
-0.8896368,-3.4497582,3.4102029
-0.7161529,-3.3514410,3.3345021
-0.5373121,-3.2614838,3.2571364
-0.3542715,-3.1810333,3.1775241
-0.1678327,-3.1108996,3.0956369
0.0232155,-3.0512381,3.0091834
0.2173813,-3.0032278,2.9210523
0.4135382,-2.9677720,2.8324103
0.6115636,-2.9455893,2.7445318
0.8114199,-2.9375930,2.6618789
1.0106116,-2.9448012,2.5874512
1.2084278,-2.9681540,2.5223911
1.4043236,-3.0088166,2.4672085
1.5940066,-3.0671099,2.4080984
1.7770053,-3.1447413,2.3430406
1.9520229,-3.2432479,2.2752867
2.1133700,-3.3604847,2.2099996
2.2602226,-3.4959727,2.1621099
2.3903514,-3.6484438,2.1229133
2.5004927,-3.8148729,2.0903714
2.5893612,-3.9941486,2.0834251
2.6547375,-4.1824650,2.0991229
2.6959214,-4.3788299,2.1071444
2.7113639,-4.5782258,2.1138670
2.7006278,-4.7766327,2.1192610
2.6627836,-4.9750299,2.1272383
2.5993275,-5.1653472,2.1407968
2.5139652,-5.3445864,2.1631239
2.4123786,-5.5133875,2.2037356
2.2991233,-5.6739930,2.2866774
2.1703350,-5.8287162,2.3963155
2.0321024,-5.9694453,2.5154407
1.8820801,-6.1010503,2.6382874
1.7217451,-6.2250132,2.7621623
1.5597168,-6.3388854,2.8831399
1.3929795,-6.4493255,3.0023586
1.2252024,-6.5580215,3.1194054
1.0586812,-6.6673990,3.2332030
0.8918299,-6.7791956,3.3450434
0.7258820,-6.8914164,3.4158702
0.5599738,-7.0036851,3.4658595
0.3928960,-7.1159814,3.4091295
0.2262801,-7.2262287,3.2854912
0.0565613,-7.3355402,3.1530737
-0.1128564,-7.4402180,3.0141083
-0.2881776,-7.5418861,2.8600729
-0.4609924,-7.6329139,2.6975540
-0.6464272,-7.7171151,2.5064805
-0.8316258,-7.7865049,2.3157964
-1.0207546,-7.8420582,2.1373715
-1.2160071,-7.8821273,2.0165205
-1.4135902,-7.9031954,1.9458220
-1.6118781,-7.9016495,1.9119031
-1.8095250,-7.8735023,1.9077898
-2.0021614,-7.8160139,1.9250846
-2.1815908,-7.7300190,1.9512769
-2.3453614,-7.6160186,1.9823475
-2.4890697,-7.4766716,2.0140794
-2.6085145,-7.3169921,2.0395622
-2.7024817,-7.1412619,2.0698845
-2.7711146,-6.9532601,2.1033674
-2.8149544,-6.7588713,2.1427088
-2.8365403,-6.5603181,2.1972462
-2.8380491,-6.3601512,2.2633411
-2.8216736,-6.1613199,2.3501032
-2.7891755,-5.9639619,2.4410839
-2.7422512,-5.7698030,2.5386902
-2.6821438,-5.5788090,2.6396397
-2.6105560,-5.3927655,2.7417989
-2.5278430,-5.2102110,2.8429856
-2.4353960,-5.0326945,2.9424609
-2.3347767,-4.8616689,3.0403393
-2.2243463,-4.6935933,3.1326521
-2.1066663,-4.5318812,3.2200975
-1.9824423,-4.3766948,3.3017366
-1.8509686,-4.2268494,3.3745389
-1.7125599,-4.0830812,3.4356617
-1.5682052,-3.9468283,3.4862668
-1.4168974,-3.8168555,3.5101974
-1.2587157,-3.6931342,3.4936966
-1.0966625,-3.5783399,3.4163549
-0.9283384,-3.4712296,3.3402405
-0.7536638,-3.3724353,3.2646987
-0.5750188,-3.2837374,3.1885170
-0.3914908,-3.2049620,3.1108726
-0.2031518,-3.1365951,3.0323267
-0.0118572,-3.0797293,2.9524903
0.1830040,-3.0346508,2.8735332
