0.0466632,-3.0699842,2.9951298
0.2441815,-3.0442617,2.9266303
0.4415060,-3.0321245,2.8610378
0.6392599,-3.0330669,2.7997434
0.8369267,-3.0475423,2.7434056
1.0335911,-3.0762507,2.6919391
1.2264916,-3.1195404,2.6396726
1.4157410,-3.1781781,2.5818251
1.5998388,-3.2526877,2.5199130
1.7767657,-3.3433417,2.4552196
1.9436338,-3.4497007,2.3849959
2.0994736,-3.5723888,2.3101625
2.2414730,-3.7111119,2.2341901
2.3664774,-3.8649266,2.1679902
2.4719360,-4.0326055,2.0981606
2.5554754,-4.2124554,2.0238123
2.6141727,-4.4018787,1.9420176
2.6449078,-4.5973019,1.9733149
2.6470373,-4.7956466,2.0211841
2.6209243,-4.9923522,2.0636058
2.5683433,-5.1830412,2.1553306
2.4938630,-5.3668988,2.2681834
2.4029500,-5.5433611,2.4061859
2.3003867,-5.7125538,2.5304548
2.1871920,-5.8758183,2.6488775
2.0650000,-6.0319274,2.7588227
1.9346959,-6.1813339,2.8659406
1.7967305,-6.3246579,2.9714846
1.6530354,-6.4608733,3.0737587
1.5032076,-6.5912561,3.1752183
1.3484790,-6.7154532,3.2753290
1.1891327,-6.8339100,3.3746031
1.0259866,-6.9465729,3.4734621
0.8588524,-7.0540289,3.5708747
0.6887090,-7.1560980,3.6361590
0.5157968,-7.2530050,3.6538190
0.3396991,-7.3451502,3.5611517
0.1617365,-7.4317585,3.4342501
-0.0194004,-7.5131347,3.2981572
-0.2028775,-7.5882803,3.1557468
-0.3887533,-7.6564683,3.0087572
-0.5777700,-7.7169510,2.8552927
-0.7693759,-7.7680068,2.7046289
-0.9636422,-7.8076182,2.5568281
-1.1604669,-7.8332141,2.4377003
-1.3586330,-7.8419281,2.3361986
-1.5564554,-7.8310794,2.2572912
-1.7522318,-7.7982065,2.1965558
-1.9421530,-7.7417050,2.1426835
-2.1228061,-7.6605483,2.0964403
-2.2904417,-7.5545058,2.1108624
-2.4411601,-7.4258694,2.1287745
-2.5724269,-7.2775625,2.1394765
-2.6825431,-7.1124955,2.1496632
-2.7699628,-6.9346517,2.1632116
-2.8344304,-6.7473968,2.1808408
-2.8765162,-6.5536912,2.2043314
-2.8974093,-6.3569764,2.2401729
-2.8987168,-6.1584673,2.2879357
-2.8819146,-5.9615535,2.3545644
-2.8479665,-5.7666937,2.4267134
-2.7978289,-5.5735580,2.5026311
-2.7342904,-5.3870199,2.5816972
-2.6575383,-5.2038858,2.6598200
-2.5691271,-5.0257692,2.7367771
-2.4708111,-4.8541182,2.8110861
-2.3621372,-4.6867727,2.8844291
-2.2459328,-4.5269714,2.9527274
-2.1209583,-4.3721552,3.0191728
-1.9890256,-4.2241519,3.0801479
-1.8498392,-4.0823106,3.1368092
-1.7043150,-3.9474587,3.1881667
-1.5521775,-3.8193857,3.2320388
-1.3947948,-3.6993505,3.2717016
-1.2304386,-3.5863616,3.3003946
-1.0623389,-3.4828372,3.3224219
-0.8870916,-3.3870426,3.3033481
-0.7080870,-3.3013376,3.2644080
-0.5255850,-3.2262231,3.1984562
-0.3361238,-3.1611978,3.1315760
-0.1455496,-3.1089947,3.0884949
0.0466632,-3.0699842,2.9951298
