0.1419553,-3.4895782,2.6879117
0.3209816,-3.4038342,2.6772687
0.5129556,-3.3542226,2.6665831
0.7059287,-3.3087326,3.0264680
0.9018156,-3.2878539,2.9645175
1.1033345,-3.2832624,2.7850900
1.2939107,-3.3258432,2.7136669
1.4768330,-3.4048003,2.6788900
1.6604002,-3.4816418,2.6682826
1.8208589,-3.5979047,2.6576329
1.9661573,-3.7318594,3.0186480
2.1118586,-3.8682482,2.9082586
2.2428786,-4.0172719,2.8967430
2.3341340,-4.1932634,2.8851815
2.3991951,-4.3800425,3.0422866
2.4518162,-4.5725026,2.6463893
2.4671390,-4.7685614,2.6359106
2.4224126,-4.9622526,2.6253902
2.3476444,-5.1455885,2.9905273
2.2398657,-5.3102029,3.1714554
2.0980205,-5.4519603,3.2549771
1.9387116,-5.5709967,3.4610088
1.7751135,-5.6853637,3.7401397
1.6146739,-5.8004589,3.9978363
1.4523728,-5.9151933,4.2380254
1.2898819,-6.0294628,4.4635484
1.1275804,-6.1437599,4.6765411
0.9650665,-6.2580310,4.8786575
0.8024239,-6.3723078,5.0712105
0.6398954,-6.4864782,5.2552632
0.4774608,-6.6005928,5.4316907
0.3148072,-6.7149757,5.6012246
0.1524862,-6.8294053,5.5164311
-0.0095160,-6.9438000,5.0472046
-0.1715292,-7.0583177,4.5504361
-0.3331943,-7.1729533,4.0610655
-0.4963481,-7.2838004,3.5049727
-0.6620628,-7.3934713,2.8959341
-0.8292288,-7.5099553,2.2861539
-1.0072203,-7.5927009,2.2771017
-1.2036532,-7.6007731,2.2680133
-1.3989354,-7.5637573,2.6848456
-1.5889754,-7.5061444,3.0424432
-1.7725319,-7.4322513,2.7517692
-1.9479334,-7.3398549,2.1691366
-2.1096805,-7.2247879,2.1605476
-2.2064000,-7.0558415,2.1519244
-2.2502625,-6.8567716,2.5883157
-2.2725623,-6.6609429,2.9582930
-2.2828535,-6.4640661,3.2843978
-2.2769084,-6.2664207,3.5786621
-2.2724288,-6.0699356,3.6330701
-2.2656209,-5.8737423,2.9355402
-2.2630777,-5.6721429,2.0403750
-2.2563848,-5.4732999,2.0322959
-2.1677542,-5.3016032,2.0241846
-2.0517201,-5.1357962,2.4839831
-1.9471971,-4.9673106,2.8681889
-1.8113328,-4.8256012,2.8964425
-1.6571798,-4.6955114,3.2292469
-1.5104431,-4.5614733,3.5285196
-1.3640125,-4.4277900,3.8022039
-1.2171919,-4.2945941,4.0554994
-1.0715873,-4.1580568,4.2920321
-0.9156208,-4.0355190,4.2756981
-0.7460287,-3.9332909,4.2586328
-0.5689531,-3.8380706,4.4829638
-0.3911438,-3.7488103,4.6949283
-0.2131804,-3.6630897,4.8961456
-0.0357642,-3.5775080,5.0879031
0.1419553,-3.4895782,2.6879117
